class_name,feature,coefficient,abs_coefficient
NO,performs significantly,-0.002056266388614262,0.002056266388614262
NO,catherine de,0.0020562637777609234,0.0020562637777609234
NO,de marneffe,0.0020562637777609234,0.0020562637777609234
NO,marie catherine,0.0020562637777609234,0.0020562637777609234
NO,marneffe,0.0020562637777609234,0.0020562637777609234
NO,outlining,-0.002056215259787792,0.002056215259787792
NO,984,0.002056163310125367,0.002056163310125367
NO,and ai,0.0020560880080369424,0.0020560880080369424
NO,lipschitz,0.0020560283215122583,0.0020560283215122583
NO,illustrated in,-0.002056016921233253,0.002056016921233253
NO,expression of,0.00205590080521943,0.00205590080521943
NO,of reinforcement,0.0020557617884983262,0.0020557617884983262
NO,reading,-0.002055706614520894,0.002055706614520894
NO,36 36,0.0020554317330379376,0.0020554317330379376
NO,autoencoders for,0.0020553569626025007,0.0020553569626025007
NO,xiaoda,0.002054867860558583,0.002054867860558583
NO,the fidelity,0.0020548197124115536,0.0020548197124115536
NO,is in,0.0020548179623959203,0.0020548179623959203
NO,over four,0.002054810542435558,0.002054810542435558
NO,tasks due,0.0020547192473555484,0.0020547192473555484
NO,entanglement,0.0020545503138249023,0.0020545503138249023
NO,live,0.002054538138265846,0.002054538138265846
NO,true,0.0020544717640645542,0.0020544717640645542
NO,textbook,-0.002054466775994072,0.002054466775994072
NO,union,0.0020544350054233964,0.0020544350054233964
NO,this ensures,0.0020544073616741484,0.0020544073616741484
NO,with particularly,-0.002054295812267163,0.002054295812267163
NO,multilayer,0.0020542321344694282,0.0020542321344694282
NO,rn dh,-0.0020542251566717704,0.0020542251566717704
NO,2024 648,-0.002054173640546819,0.002054173640546819
NO,defenses and,-0.002054045238792927,0.002054045238792927
NO,irregularly,0.0020539819762236387,0.0020539819762236387
NO,object hallucination,-0.002053965216288283,0.002053965216288283
NO,ex,0.0020539058266139647,0.0020539058266139647
NO,lei zhang,0.0020538952494439646,0.0020538952494439646
NO,dobriban,-0.00205381075242842,0.00205381075242842
NO,suppose we,0.002053793688012989,0.002053793688012989
NO,which the,-0.0020537606997069026,0.0020537606997069026
NO,skills and,-0.0020535738052387953,0.0020535738052387953
NO,statistically significant,-0.0020535349650741036,0.0020535349650741036
NO,https platform,-0.002053527958695857,0.002053527958695857
NO,schwarz,0.002053449035934057,0.002053449035934057
NO,data aligns,0.002053399850167104,0.002053399850167104
NO,autonomous agents,-0.002053363945683538,0.002053363945683538
NO,to instruction,-0.0020533078805600115,0.0020533078805600115
NO,org 2023,-0.0020532384416785746,0.0020532384416785746
NO,statistics and,0.00205321709404177,0.00205321709404177
NO,benchmarking results,-0.0020532087017613933,0.0020532087017613933
NO,classification datasets,-0.002053063363772812,0.002053063363772812
NO,1970,0.0020530276708196436,0.0020530276708196436
NO,deep relu,0.0020528809700985583,0.0020528809700985583
NO,πω,-0.0020528094932939465,0.0020528094932939465
NO,on subset,-0.0020526066199925692,0.0020526066199925692
NO,in recommendation,0.0020525857639500725,0.0020525857639500725
NO,gil,-0.0020525627292820358,0.0020525627292820358
NO,and food,0.0020524386649515896,0.0020524386649515896
NO,regular graphs,0.0020522820120258255,0.0020522820120258255
NO,safety of,-0.002052224193091818,0.002052224193091818
NO,using their,-0.002052188039651882,0.002052188039651882
NO,monotonicity,0.0020521007586396293,0.0020521007586396293
NO,blank,-0.002051960088147451,0.002051960088147451
NO,temporal dynamics,0.002051880543018463,0.002051880543018463
NO,falcon,-0.002051586580438207,0.002051586580438207
NO,the market,0.002051573092076384,0.002051573092076384
NO,our theoretical,0.002051430117866863,0.002051430117866863
NO,quantization in,-0.0020512880666400174,0.0020512880666400174
NO,proximal policy,-0.0020512486242907167,0.0020512486242907167
NO,1904,-0.0020511263710198137,0.0020511263710198137
NO,remains significant,-0.00205112574243862,0.00205112574243862
NO,r50,0.0020510530107893227,0.0020510530107893227
NO,llama3 3b,-0.002050978598922738,0.002050978598922738
NO,into vector,0.0020509353830129168,0.0020509353830129168
NO,schroeder,-0.0020508374376815484,0.0020508374376815484
NO,000 training,0.002050778165546195,0.002050778165546195
NO,be challenging,-0.0020507306927840044,0.0020507306927840044
NO,to encourage,0.002050724201468597,0.002050724201468597
NO,2204 05862,-0.002050442140240914,0.002050442140240914
NO,network the,0.0020503852673060836,0.0020503852673060836
NO,195,0.0020502821037705512,0.0020502821037705512
NO,since there,-0.002050251820806483,0.002050251820806483
NO,eliminate the,0.0020502332520183717,0.0020502332520183717
NO,epochs using,-0.0020501925517564202,0.0020501925517564202
NO,an underlying,0.002050019586563722,0.002050019586563722
NO,ab,0.0020499673229495002,0.0020499673229495002
NO,over 100,0.002049906649313515,0.002049906649313515
NO,ars,0.0020496832698172363,0.0020496832698172363
NO,2023 touvron,-0.0020496671485248134,0.0020496671485248134
NO,okazaki,-0.00204960039638458,0.00204960039638458
NO,passage,0.0020495362787635177,0.0020495362787635177
NO,attack to,-0.002049425683433383,0.002049425683433383
NO,function if,0.002049396111563511,0.002049396111563511
NO,without compromising,0.002049336786759963,0.002049336786759963
NO,fad,-0.0020491908026698943,0.0020491908026698943
NO,source and,-0.0020490359887124577,0.0020490359887124577
NO,define,0.0020489387363648104,0.0020489387363648104
NO,54 53,0.0020487934213255098,0.0020487934213255098
NO,boundary of,0.002048747589585351,0.002048747589585351
NO,the cosine,-0.0020485647598237956,0.0020485647598237956
NO,fatras,0.0020482657632949963,0.0020482657632949963
NO,xintao wang,-0.0020482638989474974,0.0020482638989474974
NO,and reproducible,-0.002048237911409388,0.002048237911409388
NO,neural odes,0.0020479624255680994,0.0020479624255680994
NO,layers and,-0.002047938769271507,0.002047938769271507
NO,free diffusion,-0.002047888826150138,0.002047888826150138
NO,salimans classifier,-0.002047888826150138,0.002047888826150138
NO,rhys,0.002047684406454549,0.002047684406454549
NO,cardiovascular,0.002047509565764021,0.002047509565764021
NO,initiated,0.002047505290025602,0.002047505290025602
NO,of operator,0.0020472973523657867,0.0020472973523657867
NO,were trained,-0.002047279875454236,0.002047279875454236
NO,the deep,0.002047224556845165,0.002047224556845165
NO,an adaptive,0.0020470845385468167,0.0020470845385468167
NO,llm output,-0.002046702328895586,0.002046702328895586
NO,arbitrary number,-0.0020466009990247917,0.0020466009990247917
NO,scms,-0.002046525275147097,0.002046525275147097
NO,the bootstrap,0.00204643041787333,0.00204643041787333
NO,soda,0.0020463588115918635,0.0020463588115918635
NO,is needed,0.002046193169450635,0.002046193169450635
NO,2023 acl,-0.0020461560173489516,0.0020461560173489516
NO,against several,-0.0020459284996404356,0.0020459284996404356
NO,14 88,-0.00204565077153013,0.00204565077153013
NO,expedite,-0.0020454919107534345,0.0020454919107534345
NO,friston,0.002045468622011944,0.002045468622011944
NO,incurring,-0.0020452911270631424,0.0020452911270631424
NO,we show,0.0020452629518660243,0.0020452629518660243
NO,licenses,-0.002045188119459473,0.002045188119459473
NO,semidefinite programming,0.0020451703622190926,0.0020451703622190926
NO,rishabh iyer,0.0020450996861001683,0.0020450996861001683
NO,of visual,-0.0020450547312726645,0.0020450547312726645
NO,adding conditional,-0.0020450020837957505,0.0020450020837957505
NO,agrawala adding,-0.0020450020837957505,0.0020450020837957505
NO,in proposition,0.002044943806609253,0.002044943806609253
NO,especially the,0.002044867720228669,0.002044867720228669
NO,evidence,-0.0020448581168815818,0.0020448581168815818
NO,6x,0.002044839183116765,0.002044839183116765
NO,language datasets,-0.0020447789829998726,0.0020447789829998726
NO,915,0.0020445608664797863,0.0020445608664797863
NO,mask,0.002044475221514153,0.002044475221514153
NO,200 epoch,-0.0020443407655931067,0.0020443407655931067
NO,cpus,0.0020443320294770435,0.0020443320294770435
NO,method on,-0.002044278240552605,0.002044278240552605
NO,background information,0.002044256172932116,0.002044256172932116
NO,and evaluation,-0.0020442061777700194,0.0020442061777700194
NO,fig,-0.002043997014922821,0.002043997014922821
NO,our focus,0.00204392209285617,0.00204392209285617
NO,the norm,0.002043810175518167,0.002043810175518167
NO,randomly initialized,0.0020433533994868407,0.0020433533994868407
NO,full proof,0.002043308492499785,0.002043308492499785
NO,size in,0.002043305762824249,0.002043305762824249
NO,stephen,-0.0020432936450446213,0.0020432936450446213
NO,979,0.002043228152871103,0.002043228152871103
NO,of we,0.002043223511759301,0.002043223511759301
NO,we start,-0.0020432099643012593,0.0020432099643012593
NO,use single,-0.002043111997839684,0.002043111997839684
NO,and communication,0.0020430809241105074,0.0020430809241105074
NO,image regions,-0.002043033182670723,0.002043033182670723
NO,the symmetry,0.002043026056940124,0.002043026056940124
NO,mingyang,-0.0020429946766748167,0.0020429946766748167
NO,observations in,0.0020428951175484617,0.0020428951175484617
NO,mach intell,0.002042799219615401,0.002042799219615401
NO,surgical,-0.002042750077217168,0.002042750077217168
NO,real images,-0.0020426551611692216,0.0020426551611692216
NO,girl is,-0.0020425287684052522,0.0020425287684052522
NO,relation between,0.002042477466842227,0.002042477466842227
NO,for spoken,0.0020423617634011486,0.0020423617634011486
NO,concentrate,-0.0020423121985358966,0.0020423121985358966
NO,by finding,0.002042302639109841,0.002042302639109841
NO,shi and,-0.0020422975139559106,0.0020422975139559106
NO,pfister,-0.002042207707307381,0.002042207707307381
NO,bias to,0.0020422022052070748,0.0020422022052070748
NO,survey on,-0.0020419276583815904,0.0020419276583815904
NO,in eq,-0.0020418214398951386,0.0020418214398951386
NO,shortcuts,-0.002041679533774892,0.002041679533774892
NO,retrieval pool,0.002041665851913689,0.002041665851913689
NO,tool use,-0.0020415922727107707,0.0020415922727107707
NO,affect the,0.002041280305526569,0.002041280305526569
NO,proof by,0.002041058927923732,0.002041058927923732
NO,promise of,0.002041021441780118,0.002041021441780118
NO,the promise,0.002041021441780118,0.002041021441780118
NO,examining the,0.0020410084127512845,0.0020410084127512845
NO,27 15,-0.0020408841972797066,0.0020408841972797066
NO,emphasize,-0.0020408745533656964,0.0020408745533656964
NO,spatial and,0.0020408003364093246,0.0020408003364093246
NO,of integrating,0.0020407273611158347,0.0020407273611158347
NO,siyuan zhuang,-0.002040660931695244,0.002040660931695244
NO,distillation for,-0.002040422179156133,0.002040422179156133
NO,lingual transfer,-0.002040406308975985,0.002040406308975985
NO,thielmann,-0.0020403908698645363,0.0020403908698645363
NO,vlms we,-0.002040370297631137,0.002040370297631137
NO,covid,-0.002040283161911363,0.002040283161911363
NO,glass,-0.0020400953996394747,0.0020400953996394747
NO,scores while,-0.0020400026122429373,0.0020400026122429373
NO,combat,-0.002039980533809459,0.002039980533809459
NO,rat,-0.0020398744447679465,0.0020398744447679465
NO,jorge nocedal,0.0020398037362373642,0.0020398037362373642
NO,td3,-0.002039744653749588,0.002039744653749588
NO,tj,0.002039724569898618,0.002039724569898618
NO,2108,-0.0020396776259109357,0.0020396776259109357
NO,data extraction,0.0020396512462219404,0.0020396512462219404
NO,time approximation,0.002039640313450214,0.002039640313450214
NO,statistical learning,0.0020393406950716107,0.0020393406950716107
NO,300m,0.0020390374064141042,0.0020390374064141042
NO,best results,0.0020388800092528726,0.0020388800092528726
NO,the mteb,-0.0020388390080682112,0.0020388390080682112
NO,2023b url,-0.002038804446556429,0.002038804446556429
NO,execution,-0.002038782393797065,0.002038782393797065
NO,object recognition,-0.002038761936599846,0.002038761936599846
NO,of degree,0.002038759021337201,0.002038759021337201
NO,acm sigkdd,0.0020386779651747618,0.0020386779651747618
NO,guidance ho,-0.0020386159134247856,0.0020386159134247856
NO,locations,0.002038527607463883,0.002038527607463883
NO,assistant with,-0.002038496818970093,0.002038496818970093
NO,arrows,-0.0020381888122332527,0.0020381888122332527
NO,imputation in,0.0020379372729322346,0.0020379372729322346
NO,notations,0.0020379167252224336,0.0020379167252224336
NO,apply an,-0.0020379096164476447,0.0020379096164476447
NO,these two,0.0020378429015042053,0.0020378429015042053
NO,17 84,-0.002037839078244887,0.002037839078244887
NO,if xi,0.00203775891283837,0.00203775891283837
NO,existing approaches,-0.0020374415733314948,0.0020374415733314948
NO,λa,0.002037401756629984,0.002037401756629984
NO,decent performance,0.0020373834185138527,0.0020373834185138527
NO,wizardmath,-0.0020371312731119885,0.0020371312731119885
NO,complex,0.0020369332444132022,0.0020369332444132022
NO,30 77,-0.002036930072681557,0.002036930072681557
NO,deviations are,-0.0020368943820516026,0.0020368943820516026
NO,krizhevsky 2009,0.0020368089581710696,0.0020368089581710696
NO,analyses the,0.002036702908234586,0.002036702908234586
NO,ambiguities,-0.00203669471582823,0.00203669471582823
NO,of safety,-0.002036656118946124,0.002036656118946124
NO,converts the,-0.0020364907721463336,0.0020364907721463336
NO,neural networks,0.0020364876314713258,0.0020364876314713258
NO,employed in,0.0020363645116400525,0.0020363645116400525
NO,photometric stereo,-0.0020361058820315505,0.0020361058820315505
NO,simplex,0.002036069847989386,0.002036069847989386
NO,or neurons,-0.0020360404201148455,0.0020360404201148455
NO,an angular,0.0020360106470019663,0.0020360106470019663
NO,exceptional generalization,0.0020359330971459477,0.0020359330971459477
NO,ma and,0.002035912720459757,0.002035912720459757
NO,taking,0.002035819588127745,0.002035819588127745
NO,with low,-0.0020356877135453214,0.0020356877135453214
NO,spectra in,0.0020356775297905635,0.0020356775297905635
NO,experts moe,-0.0020355671185308716,0.0020355671185308716
NO,non linearity,0.0020351986114847662,0.0020351986114847662
NO,pruned model,-0.00203515412449555,0.00203515412449555
NO,ruiming,0.0020351323720238642,0.0020351323720238642
NO,vis,0.002035096403255268,0.002035096403255268
NO,fraser,-0.0020350501617817994,0.0020350501617817994
NO,embodied ai,0.0020350409768535747,0.0020350409768535747
NO,diyi,-0.002034966408441528,0.002034966408441528
NO,diyi yang,-0.002034966408441528,0.002034966408441528
NO,up to,0.002034903863136159,0.002034903863136159
NO,insights into,0.002034854936965164,0.002034854936965164
NO,becoming,-0.002034671601974703,0.002034671601974703
NO,network based,0.0020344962266365422,0.0020344962266365422
NO,side and,0.0020344300581002553,0.0020344300581002553
NO,entirely,-0.0020343638632321906,0.0020343638632321906
NO,important task,0.002034299422045783,0.002034299422045783
NO,automl,0.0020342513878506465,0.0020342513878506465
NO,are evaluated,-0.002034248683274397,0.002034248683274397
NO,of retrieving,0.0020342346951839475,0.0020342346951839475
NO,olaf,-0.0020341278789532515,0.0020341278789532515
NO,are visualized,-0.0020340427424358886,0.0020340427424358886
NO,continuous space,0.0020339058261267503,0.0020339058261267503
NO,08 06,0.002033869810589934,0.002033869810589934
NO,william,-0.002033855835827974,0.002033855835827974
NO,text embeddings,-0.0020338102157149785,0.0020338102157149785
